withdrawal_amount,channel_deviation_score,velocity_10m,velocity_24h,distance_from_last_terminal_km,is_off_hours,failed_auth_attempts,amount_to_avg_ratio,pattern_name,is_fraud
6900.0,0.0415,0,1,1.96,0,0,2.41,Normal Baseline Cash Withdrawal,0
2700.0,0.0583,0,3,4.41,0,0,1.19,Normal Baseline Cash Withdrawal,0
3500.0,0.0739,0,2,1.05,0,0,0.81,Normal Baseline Cash Withdrawal,0
2700.0,0.0288,0,2,2.07,0,0,1.13,Normal Baseline Cash Withdrawal,0
7900.0,0.048,0,2,0.67,0,0,1.89,Normal Baseline Cash Withdrawal,0
3100.0,0.0507,0,2,11.69,0,0,1.31,Normal Baseline Cash Withdrawal,0
7000.0,0.022,0,1,4.95,0,0,2.02,Normal Baseline Cash Withdrawal,0
3400.0,0.0092,0,0,1.69,0,0,0.87,Normal Baseline Cash Withdrawal,0
900.0,0.0372,0,0,1.94,0,0,0.21,Normal Baseline Cash Withdrawal,0
500.0,0.0812,0,1,1.36,0,0,0.16,Normal Baseline Cash Withdrawal,0
1700.0,0.0299,0,1,9.27,0,0,0.58,Normal Baseline Cash Withdrawal,0
2300.0,0.0627,0,1,3.12,0,0,0.65,Normal Baseline Cash Withdrawal,0
1900.0,0.0025,0,1,3.48,0,0,0.77,Normal Baseline Cash Withdrawal,0
900.0,0.0018,0,1,1.57,0,0,0.27,Normal Baseline Cash Withdrawal,0
2100.0,0.0508,0,0,4.72,0,0,0.49,Normal Baseline Cash Withdrawal,0
1900.0,0.0048,0,1,2.45,0,0,0.48,Normal Baseline Cash Withdrawal,0
800.0,0.0301,0,0,3.84,0,0,0.38,Normal Baseline Cash Withdrawal,0
1500.0,0.0316,0,0,6.3,0,0,0.34,Normal Baseline Cash Withdrawal,0
2100.0,0.0346,0,0,6.8,0,0,0.6,Normal Baseline Cash Withdrawal,0
1000.0,0.0421,0,0,2.46,0,0,0.48,Normal Baseline Cash Withdrawal,0
2100.0,0.0605,0,2,0.55,0,0,0.97,Normal Baseline Cash Withdrawal,0
3600.0,0.0427,0,0,2.62,0,0,0.85,Normal Baseline Cash Withdrawal,0
3500.0,0.0096,0,0,8.32,0,0,0.82,Normal Baseline Cash Withdrawal,0
4400.0,0.0581,0,0,6.16,0,0,1.57,Normal Baseline Cash Withdrawal,0
1500.0,0.0378,0,1,3.88,0,0,0.35,Normal Baseline Cash Withdrawal,0
2100.0,0.0348,0,1,1.79,0,0,0.68,Normal Baseline Cash Withdrawal,0
400.0,0.0331,0,2,2.56,0,0,0.14,Normal Baseline Cash Withdrawal,0
1400.0,0.0571,0,3,8.42,0,0,0.41,Normal Baseline Cash Withdrawal,0
400.0,0.0095,0,0,1.05,0,1,0.14,Normal Baseline Cash Withdrawal,0
1300.0,0.0238,0,1,5.52,0,0,0.41,Normal Baseline Cash Withdrawal,0
2500.0,0.0354,0,0,0.71,0,0,0.72,Normal Baseline Cash Withdrawal,0
2100.0,0.0713,0,2,0.21,0,0,0.53,Normal Baseline Cash Withdrawal,0
3100.0,0.0441,0,2,9.24,0,0,0.71,Normal Baseline Cash Withdrawal,0
2900.0,0.041,0,1,3.09,0,0,0.81,Normal Baseline Cash Withdrawal,0
3700.0,0.0464,0,0,3.41,0,0,1.19,Normal Baseline Cash Withdrawal,0
3500.0,0.0179,0,0,0.82,0,0,0.99,Normal Baseline Cash Withdrawal,0
5200.0,0.0084,0,0,3.81,0,0,2.08,Normal Baseline Cash Withdrawal,0
1900.0,0.0049,0,0,0.58,0,0,0.65,Normal Baseline Cash Withdrawal,0
2900.0,0.0201,1,1,1.2,0,0,0.66,Normal Baseline Cash Withdrawal,0
1800.0,0.0442,0,1,1.74,0,0,0.73,Normal Baseline Cash Withdrawal,0
600.0,0.0623,0,0,3.58,0,0,0.14,Normal Baseline Cash Withdrawal,0
3300.0,0.0633,0,1,3.72,0,0,1.16,Normal Baseline Cash Withdrawal,0
5400.0,0.0831,1,1,10.32,0,0,2.6,Normal Baseline Cash Withdrawal,0
3500.0,0.0393,0,1,1.1,0,0,0.97,Normal Baseline Cash Withdrawal,0
2400.0,0.0072,0,0,2.21,0,0,1.17,Normal Baseline Cash Withdrawal,0
4300.0,0.0429,0,0,4.36,0,0,1.75,Normal Baseline Cash Withdrawal,0
1200.0,0.0235,0,0,0.67,0,0,0.36,Normal Baseline Cash Withdrawal,0
1600.0,0.0638,0,0,3.83,0,0,0.37,Normal Baseline Cash Withdrawal,0
2100.0,0.0146,0,1,4.27,0,0,0.53,Normal Baseline Cash Withdrawal,0
1000.0,0.0517,0,1,2.52,0,0,0.27,Normal Baseline Cash Withdrawal,0
1700.0,0.0467,0,0,4.48,0,0,0.59,Normal Baseline Cash Withdrawal,0
7000.0,0.0423,0,2,0.17,0,0,1.61,Normal Baseline Cash Withdrawal,0
2800.0,0.0208,0,1,2.61,0,0,1.01,Normal Baseline Cash Withdrawal,0
600.0,0.0631,0,0,4.79,0,0,0.24,Normal Baseline Cash Withdrawal,0
3300.0,0.0594,0,0,1.86,0,0,0.85,Normal Baseline Cash Withdrawal,0
1000.0,0.0295,0,2,1.56,0,0,0.31,Normal Baseline Cash Withdrawal,0
1300.0,0.0015,0,1,4.65,0,0,0.44,Normal Baseline Cash Withdrawal,0
1500.0,0.0196,0,0,5.91,0,0,0.37,Normal Baseline Cash Withdrawal,0
1700.0,0.0203,0,2,6.33,0,0,0.74,Normal Baseline Cash Withdrawal,0
3700.0,0.0193,0,0,8.15,1,0,1.31,Normal Baseline Cash Withdrawal,0
3500.0,0.0225,0,0,13.56,0,0,1.25,Normal Baseline Cash Withdrawal,0
500.0,0.0481,0,0,2.6,0,0,0.22,Normal Baseline Cash Withdrawal,0
3600.0,0.05,0,0,8.63,0,0,1.7,Normal Baseline Cash Withdrawal,0
3300.0,0.0575,0,0,2.42,0,0,1.02,Normal Baseline Cash Withdrawal,0
700.0,0.0402,0,0,0.93,0,0,0.17,Normal Baseline Cash Withdrawal,0
2000.0,0.0525,0,2,4.33,0,0,0.68,Normal Baseline Cash Withdrawal,0
2400.0,0.0293,0,0,1.13,0,0,0.56,Normal Baseline Cash Withdrawal,0
2400.0,0.0344,0,0,1.59,0,0,0.66,Normal Baseline Cash Withdrawal,0
3300.0,0.0797,0,0,0.22,0,0,0.94,Normal Baseline Cash Withdrawal,0
1200.0,0.0192,0,0,0.27,0,0,0.45,Normal Baseline Cash Withdrawal,0
2900.0,0.0297,0,0,2.25,0,0,1.29,Normal Baseline Cash Withdrawal,0
2400.0,0.0767,0,0,8.47,0,0,1.1,Normal Baseline Cash Withdrawal,0
3100.0,0.0114,0,1,0.32,0,0,1.13,Normal Baseline Cash Withdrawal,0
5300.0,0.0545,0,0,1.74,0,0,1.85,Normal Baseline Cash Withdrawal,0
5400.0,0.0883,0,0,0.48,0,0,2.61,Normal Baseline Cash Withdrawal,0
4200.0,0.0671,0,2,3.29,0,0,1.01,Normal Baseline Cash Withdrawal,0
1900.0,0.02,0,1,2.43,0,0,0.51,Normal Baseline Cash Withdrawal,0
31500.0,0.886,3,6,28.42,0,0,11.79,Sudden Unused Channel Exploitation,1
2700.0,0.0016,0,0,0.64,0,0,0.93,Normal Baseline Cash Withdrawal,0
1700.0,0.0532,0,2,3.62,0,0,0.4,Normal Baseline Cash Withdrawal,0
1800.0,0.0501,0,0,7.22,0,0,0.69,Normal Baseline Cash Withdrawal,0
2200.0,0.0381,0,0,0.9,0,0,0.5,Normal Baseline Cash Withdrawal,0
2500.0,0.0394,0,0,0.17,0,0,1.18,Normal Baseline Cash Withdrawal,0
2900.0,0.0325,0,0,2.68,0,0,0.67,Normal Baseline Cash Withdrawal,0
2900.0,0.0717,0,1,6.13,0,0,0.85,Normal Baseline Cash Withdrawal,0
21500.0,0.5233,2,7,1832.01,0,1,7.14,Terminal Impossible Travel / Cloned Card,1
2800.0,0.0214,0,3,8.1,0,0,1.08,Normal Baseline Cash Withdrawal,0
1100.0,0.0752,0,0,9.3,0,0,0.29,Normal Baseline Cash Withdrawal,0
1700.0,0.0392,0,1,5.38,0,0,0.38,Normal Baseline Cash Withdrawal,0
1900.0,0.0277,0,3,5.42,0,1,0.45,Normal Baseline Cash Withdrawal,0
2300.0,0.0595,0,2,17.64,0,0,0.98,Normal Baseline Cash Withdrawal,0
2700.0,0.0461,0,1,12.28,0,0,1.22,Normal Baseline Cash Withdrawal,0
1600.0,0.0268,0,0,1.08,0,1,0.4,Normal Baseline Cash Withdrawal,0
1200.0,0.0195,0,0,1.16,0,0,0.49,Normal Baseline Cash Withdrawal,0
1700.0,0.015,0,0,1.19,0,0,0.39,Normal Baseline Cash Withdrawal,0
1200.0,0.0795,0,1,0.1,0,0,0.3,Normal Baseline Cash Withdrawal,0
4500.0,0.0141,0,2,3.41,0,0,1.62,Normal Baseline Cash Withdrawal,0
2100.0,0.0729,1,2,0.92,0,0,0.89,Normal Baseline Cash Withdrawal,0
2200.0,0.0157,0,0,0.51,0,0,0.79,Normal Baseline Cash Withdrawal,0
9200.0,0.0476,0,0,1.96,0,0,2.44,Normal Baseline Cash Withdrawal,0
1300.0,0.061,0,1,1.78,0,0,0.47,Normal Baseline Cash Withdrawal,0
2300.0,0.0172,0,2,1.76,0,0,0.85,Normal Baseline Cash Withdrawal,0
3100.0,0.0475,0,0,0.43,0,0,0.78,Normal Baseline Cash Withdrawal,0
900.0,0.0166,0,1,1.19,0,0,0.22,Normal Baseline Cash Withdrawal,0
4500.0,0.0116,0,0,0.11,0,0,1.02,Normal Baseline Cash Withdrawal,0
4900.0,0.0891,0,0,0.32,0,0,1.85,Normal Baseline Cash Withdrawal,0
1900.0,0.0532,0,2,0.5,0,0,0.66,Normal Baseline Cash Withdrawal,0
3700.0,0.0594,0,0,0.5,0,0,1.21,Normal Baseline Cash Withdrawal,0
6500.0,0.0451,0,1,1.32,0,0,1.8,Normal Baseline Cash Withdrawal,0
6200.0,0.0674,0,0,0.24,0,0,1.89,Normal Baseline Cash Withdrawal,0
1400.0,0.0251,0,1,0.67,0,0,0.33,Normal Baseline Cash Withdrawal,0
5300.0,0.0384,0,0,4.7,0,0,2.0,Normal Baseline Cash Withdrawal,0
1400.0,0.0668,0,1,7.87,0,0,0.41,Normal Baseline Cash Withdrawal,0
1000.0,0.0472,0,1,1.34,0,0,0.27,Normal Baseline Cash Withdrawal,0
1400.0,0.0337,0,3,4.05,0,0,0.47,Normal Baseline Cash Withdrawal,0
1500.0,0.028,0,0,0.22,0,0,0.38,Normal Baseline Cash Withdrawal,0
1000.0,0.0217,0,0,4.04,0,0,0.4,Normal Baseline Cash Withdrawal,0
5000.0,0.015,0,0,4.81,0,0,1.3,Normal Baseline Cash Withdrawal,0
1100.0,0.029,0,5,6.91,0,0,0.29,Normal Baseline Cash Withdrawal,0
2600.0,0.0142,0,1,1.99,0,0,1.04,Normal Baseline Cash Withdrawal,0
800.0,0.0508,0,0,5.92,0,0,0.33,Normal Baseline Cash Withdrawal,0
2600.0,0.0455,0,0,0.18,0,0,1.05,Normal Baseline Cash Withdrawal,0
1300.0,0.0275,0,1,5.49,0,0,0.42,Normal Baseline Cash Withdrawal,0
3700.0,0.0369,0,0,4.36,0,0,1.8,Normal Baseline Cash Withdrawal,0
1400.0,0.044,0,0,3.97,0,0,0.69,Normal Baseline Cash Withdrawal,0
5900.0,0.0093,1,1,0.54,0,0,1.36,Normal Baseline Cash Withdrawal,0
9300.0,0.0475,0,0,0.96,0,0,2.24,Normal Baseline Cash Withdrawal,0
2400.0,0.0289,0,3,7.15,0,0,0.94,Normal Baseline Cash Withdrawal,0
1700.0,0.0199,0,0,1.11,0,0,0.65,Normal Baseline Cash Withdrawal,0
4000.0,0.0274,0,1,2.19,0,1,1.71,Normal Baseline Cash Withdrawal,0
1300.0,0.0862,0,2,14.05,0,0,0.33,Normal Baseline Cash Withdrawal,0
1000.0,0.0547,0,2,3.9,0,0,0.29,Normal Baseline Cash Withdrawal,0
5100.0,0.0152,0,1,0.47,0,0,2.1,Normal Baseline Cash Withdrawal,0
1500.0,0.0152,0,1,1.49,0,0,0.34,Normal Baseline Cash Withdrawal,0
3100.0,0.0539,0,0,2.87,0,0,0.71,Normal Baseline Cash Withdrawal,0
9000.0,0.02,0,0,7.27,0,0,3.22,Normal Baseline Cash Withdrawal,0
2000.0,0.0531,0,2,0.65,0,0,0.85,Normal Baseline Cash Withdrawal,0
1600.0,0.0642,0,0,1.52,0,0,0.5,Normal Baseline Cash Withdrawal,0
3800.0,0.0173,0,1,1.43,0,0,1.36,Normal Baseline Cash Withdrawal,0
2400.0,0.0618,0,1,1.06,0,0,1.2,Normal Baseline Cash Withdrawal,0
4100.0,0.0557,0,2,0.91,0,0,1.39,Normal Baseline Cash Withdrawal,0
500.0,0.045,0,1,1.59,0,0,0.17,Normal Baseline Cash Withdrawal,0
800.0,0.0705,0,1,0.66,0,0,0.36,Normal Baseline Cash Withdrawal,0
3100.0,0.0429,0,1,4.49,0,0,0.79,Normal Baseline Cash Withdrawal,0
9000.0,0.6185,4,12,1859.62,1,1,2.91,Terminal Impossible Travel / Cloned Card,1
1500.0,0.0423,0,3,1.6,0,0,0.71,Normal Baseline Cash Withdrawal,0
1500.0,0.024,0,1,2.33,0,0,0.37,Normal Baseline Cash Withdrawal,0
900.0,0.0827,0,1,4.69,0,0,0.22,Normal Baseline Cash Withdrawal,0
4800.0,0.0537,0,1,2.46,0,0,1.63,Normal Baseline Cash Withdrawal,0
1600.0,0.0119,0,1,4.09,0,0,0.76,Normal Baseline Cash Withdrawal,0
3100.0,0.0676,0,1,1.32,0,0,0.73,Normal Baseline Cash Withdrawal,0
5100.0,0.0181,0,1,2.7,0,0,1.26,Normal Baseline Cash Withdrawal,0
2700.0,0.012,0,0,1.19,0,0,0.75,Normal Baseline Cash Withdrawal,0
2600.0,0.0464,0,0,0.49,0,0,1.01,Normal Baseline Cash Withdrawal,0
4400.0,0.0592,0,0,2.33,0,0,1.12,Normal Baseline Cash Withdrawal,0
1400.0,0.0196,0,1,2.28,0,0,0.64,Normal Baseline Cash Withdrawal,0
3100.0,0.0595,0,0,0.32,0,0,1.06,Normal Baseline Cash Withdrawal,0
5900.0,0.0007,0,1,8.5,0,0,1.52,Normal Baseline Cash Withdrawal,0
1400.0,0.0008,0,1,3.31,0,0,0.34,Normal Baseline Cash Withdrawal,0
2400.0,0.0219,0,0,0.61,0,0,0.64,Normal Baseline Cash Withdrawal,0
2300.0,0.0601,0,0,8.32,0,0,0.87,Normal Baseline Cash Withdrawal,0
2500.0,0.0407,0,1,1.89,0,0,0.68,Normal Baseline Cash Withdrawal,0
1200.0,0.0412,0,1,4.88,0,0,0.35,Normal Baseline Cash Withdrawal,0
4800.0,0.0631,0,0,1.98,0,0,1.08,Normal Baseline Cash Withdrawal,0
1800.0,0.0633,0,2,4.3,0,0,0.67,Normal Baseline Cash Withdrawal,0
3400.0,0.0669,0,0,5.9,0,0,0.97,Normal Baseline Cash Withdrawal,0
2500.0,0.0465,0,5,4.24,0,0,0.96,Normal Baseline Cash Withdrawal,0
2100.0,0.0397,0,2,2.94,0,0,0.49,Normal Baseline Cash Withdrawal,0
3200.0,0.0426,0,4,1.2,0,0,1.02,Normal Baseline Cash Withdrawal,0
1100.0,0.0515,0,0,0.93,0,0,0.33,Normal Baseline Cash Withdrawal,0
1400.0,0.0129,0,1,1.27,0,0,0.41,Normal Baseline Cash Withdrawal,0
2600.0,0.0053,0,0,5.28,0,0,0.87,Normal Baseline Cash Withdrawal,0
4900.0,0.0436,0,0,8.32,1,0,2.42,Normal Baseline Cash Withdrawal,0
3100.0,0.0097,0,0,2.92,0,0,1.15,Normal Baseline Cash Withdrawal,0
1200.0,0.0529,0,1,5.52,0,0,0.51,Normal Baseline Cash Withdrawal,0
5400.0,0.0029,0,0,0.68,0,0,1.26,Normal Baseline Cash Withdrawal,0
3000.0,0.0071,0,1,6.3,0,0,1.12,Normal Baseline Cash Withdrawal,0
2200.0,0.0374,0,1,1.13,0,0,0.75,Normal Baseline Cash Withdrawal,0
2500.0,0.0499,0,0,5.4,0,0,0.71,Normal Baseline Cash Withdrawal,0
5500.0,0.0261,0,1,0.3,0,0,1.47,Normal Baseline Cash Withdrawal,0
3800.0,0.0476,0,0,0.15,0,0,0.86,Normal Baseline Cash Withdrawal,0
3400.0,0.007,0,0,6.04,0,0,0.78,Normal Baseline Cash Withdrawal,0
3200.0,0.0474,0,0,11.81,0,0,0.83,Normal Baseline Cash Withdrawal,0
1800.0,0.0572,0,0,3.91,0,0,0.42,Normal Baseline Cash Withdrawal,0
3400.0,0.04,0,1,1.69,0,0,0.93,Normal Baseline Cash Withdrawal,0
1200.0,0.0457,0,0,0.89,0,0,0.35,Normal Baseline Cash Withdrawal,0
6500.0,0.0175,0,1,5.3,0,0,2.39,Normal Baseline Cash Withdrawal,0
3300.0,0.036,0,1,0.14,0,0,1.12,Normal Baseline Cash Withdrawal,0
1300.0,0.0348,0,3,0.11,0,0,0.62,Normal Baseline Cash Withdrawal,0
2400.0,0.0536,0,0,1.82,0,0,0.57,Normal Baseline Cash Withdrawal,0
3800.0,0.0013,0,0,3.22,0,0,0.89,Normal Baseline Cash Withdrawal,0
1100.0,0.0203,0,0,0.72,0,0,0.44,Normal Baseline Cash Withdrawal,0
1400.0,0.0651,0,1,0.53,0,0,0.32,Normal Baseline Cash Withdrawal,0
6100.0,0.0539,0,0,2.49,0,0,1.79,Normal Baseline Cash Withdrawal,0
1700.0,0.0589,0,0,1.53,0,0,0.62,Normal Baseline Cash Withdrawal,0
2500.0,0.0535,0,1,3.21,0,0,1.05,Normal Baseline Cash Withdrawal,0
1500.0,0.0086,0,0,4.48,0,0,0.4,Normal Baseline Cash Withdrawal,0
500.0,0.0782,0,1,0.39,0,1,0.2,Normal Baseline Cash Withdrawal,0
7100.0,0.0425,0,0,7.63,0,0,2.5,Normal Baseline Cash Withdrawal,0
3500.0,0.0181,0,2,0.22,0,0,0.85,Normal Baseline Cash Withdrawal,0
1100.0,0.07,0,2,8.16,0,0,0.27,Normal Baseline Cash Withdrawal,0
1800.0,0.0882,0,2,5.23,0,0,0.61,Normal Baseline Cash Withdrawal,0
2500.0,0.0513,0,0,2.11,0,0,0.63,Normal Baseline Cash Withdrawal,0
1900.0,0.022,0,0,6.13,0,0,0.48,Normal Baseline Cash Withdrawal,0
5100.0,0.0393,0,1,1.52,0,0,1.68,Normal Baseline Cash Withdrawal,0
1300.0,0.0325,0,0,0.53,0,0,0.38,Normal Baseline Cash Withdrawal,0
2700.0,0.0001,0,0,8.55,0,0,0.71,Normal Baseline Cash Withdrawal,0
1600.0,0.0853,0,2,5.34,0,0,0.64,Normal Baseline Cash Withdrawal,0
3600.0,0.0255,0,2,5.53,0,0,1.0,Normal Baseline Cash Withdrawal,0
2800.0,0.006,0,1,2.54,0,0,0.77,Normal Baseline Cash Withdrawal,0
3000.0,0.0291,0,1,11.76,0,0,0.81,Normal Baseline Cash Withdrawal,0
2000.0,0.0615,0,0,8.8,0,0,0.75,Normal Baseline Cash Withdrawal,0
1300.0,0.072,0,2,0.55,0,0,0.35,Normal Baseline Cash Withdrawal,0
3300.0,0.0039,0,0,0.38,0,0,1.26,Normal Baseline Cash Withdrawal,0
2000.0,0.0382,0,0,5.31,0,0,0.61,Normal Baseline Cash Withdrawal,0
3100.0,0.0578,0,0,7.74,1,0,1.35,Normal Baseline Cash Withdrawal,0
2100.0,0.0022,0,2,4.31,0,0,0.77,Normal Baseline Cash Withdrawal,0
2800.0,0.0157,0,0,6.72,0,0,0.66,Normal Baseline Cash Withdrawal,0
700.0,0.0694,0,2,0.1,0,0,0.22,Normal Baseline Cash Withdrawal,0
5000.0,0.0188,0,1,4.08,1,0,1.17,Normal Baseline Cash Withdrawal,0
2600.0,0.0473,0,1,3.42,0,0,1.22,Normal Baseline Cash Withdrawal,0
2800.0,0.039,0,0,9.92,0,0,1.25,Normal Baseline Cash Withdrawal,0
2100.0,0.0503,0,2,0.14,0,0,0.98,Normal Baseline Cash Withdrawal,0
1800.0,0.0397,0,3,2.07,0,0,0.54,Normal Baseline Cash Withdrawal,0
1800.0,0.0843,1,2,6.16,0,0,0.6,Normal Baseline Cash Withdrawal,0
1400.0,0.0203,1,4,16.02,0,0,0.41,Normal Baseline Cash Withdrawal,0
1000.0,0.04,0,0,1.54,0,0,0.29,Normal Baseline Cash Withdrawal,0
7500.0,0.0454,0,3,1.24,0,0,1.84,Normal Baseline Cash Withdrawal,0
4200.0,0.0569,0,1,1.96,0,0,1.05,Normal Baseline Cash Withdrawal,0
2600.0,0.0213,0,0,16.52,0,0,0.69,Normal Baseline Cash Withdrawal,0
600.0,0.0471,0,2,23.49,0,0,0.17,Normal Baseline Cash Withdrawal,0
1800.0,0.0315,0,1,3.72,0,0,0.75,Normal Baseline Cash Withdrawal,0
2500.0,0.0001,0,2,1.25,1,0,0.88,Normal Baseline Cash Withdrawal,0
3000.0,0.0595,0,1,7.09,0,0,0.74,Normal Baseline Cash Withdrawal,0
7400.0,0.054,0,1,4.35,0,0,3.38,Normal Baseline Cash Withdrawal,0
2100.0,0.0334,0,2,0.3,0,0,0.55,Normal Baseline Cash Withdrawal,0
3600.0,0.0136,0,0,0.1,0,0,0.86,Normal Baseline Cash Withdrawal,0
4000.0,0.0784,0,2,0.71,0,0,1.1,Normal Baseline Cash Withdrawal,0
5800.0,0.0466,0,2,2.98,0,0,2.6,Normal Baseline Cash Withdrawal,0
1700.0,0.0155,0,0,0.89,0,0,0.42,Normal Baseline Cash Withdrawal,0
600.0,0.0333,0,1,1.06,0,0,0.23,Normal Baseline Cash Withdrawal,0
1200.0,0.04,0,0,0.46,0,0,0.28,Normal Baseline Cash Withdrawal,0
1200.0,0.0266,0,0,5.05,0,0,0.47,Normal Baseline Cash Withdrawal,0
1500.0,0.0502,0,0,0.21,0,0,0.49,Normal Baseline Cash Withdrawal,0
1500.0,0.0518,0,0,1.11,0,0,0.49,Normal Baseline Cash Withdrawal,0
1100.0,0.0533,0,0,2.41,0,0,0.27,Normal Baseline Cash Withdrawal,0
1000.0,0.006,0,2,2.07,0,0,0.27,Normal Baseline Cash Withdrawal,0
3400.0,0.0482,0,0,2.91,0,0,0.76,Normal Baseline Cash Withdrawal,0
2100.0,0.0039,0,0,5.49,0,0,0.62,Normal Baseline Cash Withdrawal,0
5300.0,0.0064,0,1,0.27,0,0,2.15,Normal Baseline Cash Withdrawal,0
3300.0,0.0563,0,0,2.46,0,0,1.07,Normal Baseline Cash Withdrawal,0
2600.0,0.0196,0,0,0.34,0,0,0.64,Normal Baseline Cash Withdrawal,0
1000.0,0.0249,0,0,1.08,0,0,0.28,Normal Baseline Cash Withdrawal,0
2800.0,0.078,0,1,7.87,1,0,0.66,Normal Baseline Cash Withdrawal,0
5000.0,0.0217,0,0,1.45,0,1,1.23,Normal Baseline Cash Withdrawal,0
5700.0,0.0168,0,1,18.98,0,0,1.79,Normal Baseline Cash Withdrawal,0
1800.0,0.0747,0,0,8.99,0,0,0.42,Normal Baseline Cash Withdrawal,0
800.0,0.0184,0,0,1.94,0,0,0.2,Normal Baseline Cash Withdrawal,0
7200.0,0.0317,0,0,5.66,0,0,2.17,Normal Baseline Cash Withdrawal,0
2900.0,0.0104,0,2,0.24,0,0,0.93,Normal Baseline Cash Withdrawal,0
2600.0,0.0337,0,0,2.49,0,0,1.07,Normal Baseline Cash Withdrawal,0
3600.0,0.0173,0,0,0.4,0,0,0.84,Normal Baseline Cash Withdrawal,0
1000.0,0.072,0,0,2.55,0,0,0.28,Normal Baseline Cash Withdrawal,0
4000.0,0.0258,0,0,1.42,0,0,1.18,Normal Baseline Cash Withdrawal,0
1000.0,0.0462,0,2,4.2,0,0,0.22,Normal Baseline Cash Withdrawal,0
3600.0,0.0452,0,1,8.33,0,0,0.82,Normal Baseline Cash Withdrawal,0
4400.0,0.0432,0,1,2.94,0,0,1.35,Normal Baseline Cash Withdrawal,0
1300.0,0.0447,0,0,0.1,0,0,0.3,Normal Baseline Cash Withdrawal,0
1600.0,0.0144,0,1,0.27,0,0,0.67,Normal Baseline Cash Withdrawal,0
2600.0,0.0149,0,2,1.88,0,0,0.62,Normal Baseline Cash Withdrawal,0
1600.0,0.0139,0,2,2.16,0,0,0.73,Normal Baseline Cash Withdrawal,0
1800.0,0.0106,0,0,2.69,0,0,0.44,Normal Baseline Cash Withdrawal,0
2900.0,0.0008,0,0,2.82,0,0,0.78,Normal Baseline Cash Withdrawal,0
3400.0,0.0082,0,0,1.94,0,0,1.4,Normal Baseline Cash Withdrawal,0
2400.0,0.0083,0,1,0.68,0,0,0.55,Normal Baseline Cash Withdrawal,0
1900.0,0.0572,0,1,4.81,0,0,0.73,Normal Baseline Cash Withdrawal,0
1600.0,0.0049,0,0,4.71,0,1,0.41,Normal Baseline Cash Withdrawal,0
6500.0,0.0773,0,1,1.03,0,0,1.49,Normal Baseline Cash Withdrawal,0
2200.0,0.0681,0,0,1.0,0,0,0.86,Normal Baseline Cash Withdrawal,0
500.0,0.0217,0,0,0.66,0,0,0.12,Normal Baseline Cash Withdrawal,0
3400.0,0.0081,0,0,2.23,0,0,0.85,Normal Baseline Cash Withdrawal,0
1200.0,0.0431,0,2,3.38,0,0,0.36,Normal Baseline Cash Withdrawal,0
1200.0,0.0789,0,2,2.88,0,0,0.37,Normal Baseline Cash Withdrawal,0
3700.0,0.018,0,1,3.81,0,0,1.59,Normal Baseline Cash Withdrawal,0
2700.0,0.038,0,2,0.32,0,0,0.64,Normal Baseline Cash Withdrawal,0
700.0,0.0439,0,1,2.14,0,0,0.18,Normal Baseline Cash Withdrawal,0
7100.0,0.0406,0,1,5.42,0,0,1.65,Normal Baseline Cash Withdrawal,0
5700.0,0.025,0,3,1.94,0,0,1.36,Normal Baseline Cash Withdrawal,0
6700.0,0.0333,0,1,0.2,0,0,2.28,Normal Baseline Cash Withdrawal,0
1800.0,0.0104,0,1,14.5,0,0,0.42,Normal Baseline Cash Withdrawal,0
3600.0,0.0506,0,0,1.85,0,0,0.98,Normal Baseline Cash Withdrawal,0
1400.0,0.0151,0,0,1.2,0,0,0.48,Normal Baseline Cash Withdrawal,0
1500.0,0.057,0,2,0.1,0,0,0.38,Normal Baseline Cash Withdrawal,0
3100.0,0.0072,0,0,0.1,0,0,0.77,Normal Baseline Cash Withdrawal,0
2500.0,0.0745,0,2,0.31,0,0,0.64,Normal Baseline Cash Withdrawal,0
8300.0,0.0144,0,0,1.03,0,0,2.53,Normal Baseline Cash Withdrawal,0
3900.0,0.0825,0,0,1.27,0,1,1.11,Normal Baseline Cash Withdrawal,0
1100.0,0.0284,0,2,4.21,0,0,0.31,Normal Baseline Cash Withdrawal,0
3700.0,0.0345,0,3,0.1,0,0,1.14,Normal Baseline Cash Withdrawal,0
7800.0,0.0301,0,0,7.17,0,0,2.57,Normal Baseline Cash Withdrawal,0
1200.0,0.0289,0,0,6.18,0,0,0.33,Normal Baseline Cash Withdrawal,0
900.0,0.0563,0,1,1.57,0,0,0.25,Normal Baseline Cash Withdrawal,0
4900.0,0.0421,0,0,2.61,0,0,1.6,Normal Baseline Cash Withdrawal,0
2600.0,0.046,0,0,2.28,0,0,0.82,Normal Baseline Cash Withdrawal,0
2200.0,0.0003,0,1,13.29,0,0,0.57,Normal Baseline Cash Withdrawal,0
3900.0,0.0181,0,1,0.32,0,0,1.84,Normal Baseline Cash Withdrawal,0
1300.0,0.0287,0,3,0.77,0,0,0.33,Normal Baseline Cash Withdrawal,0
900.0,0.0464,0,0,0.1,0,0,0.42,Normal Baseline Cash Withdrawal,0
1100.0,0.0297,0,1,4.78,1,0,0.32,Normal Baseline Cash Withdrawal,0
3800.0,0.0266,0,1,10.13,0,0,1.46,Normal Baseline Cash Withdrawal,0
