amount,velocity_10m,velocity_24h,distance_from_last_km,is_new_device,pattern_name,is_fraud
7857.45,0,2,3.78,0,Normal Legitimate Activity,0
3760.01,0,1,2.71,1,Normal Legitimate Activity,0
1528.04,0,0,4.92,0,Normal Legitimate Activity,0
410.83,1,1,4.78,0,Normal Legitimate Activity,0
375.19,0,0,2.55,0,Normal Legitimate Activity,0
1345.19,0,3,3.1,0,Normal Legitimate Activity,0
559.27,0,3,21.82,1,Normal Legitimate Activity,0
868.52,0,0,34.91,0,Normal Legitimate Activity,0
626.83,0,4,5.47,0,Normal Legitimate Activity,0
1359.46,0,2,1.98,0,Normal Legitimate Activity,0
1141.87,0,3,1.31,0,Normal Legitimate Activity,0
351.82,0,2,0.37,1,Normal Legitimate Activity,0
720.26,0,3,23.0,1,Normal Legitimate Activity,0
682.85,0,2,2.15,0,Normal Legitimate Activity,0
3528.97,1,1,9.93,0,Normal Legitimate Activity,0
1825.66,0,2,16.57,0,Normal Legitimate Activity,0
222.82,1,5,3.05,0,Normal Legitimate Activity,0
3975.06,0,2,6.03,0,Normal Legitimate Activity,0
1772.35,0,0,6.34,0,Normal Legitimate Activity,0
1515.21,0,1,1.67,0,Normal Legitimate Activity,0
1099.87,0,0,13.02,0,Normal Legitimate Activity,0
155.61,0,4,3.54,0,Normal Legitimate Activity,0
517.91,1,1,2.25,0,Normal Legitimate Activity,0
1168.64,1,4,13.35,0,Normal Legitimate Activity,0
1674.98,0,4,2.39,0,Normal Legitimate Activity,0
1743.57,1,1,6.2,0,Normal Legitimate Activity,0
4804.16,0,3,1.4,0,Normal Legitimate Activity,0
1174.82,0,3,9.98,0,Normal Legitimate Activity,0
1380.34,0,4,3.0,0,Normal Legitimate Activity,0
1241.47,0,3,4.2,0,Normal Legitimate Activity,0
2380.68,0,2,5.45,0,Normal Legitimate Activity,0
5899.21,0,2,4.7,0,Normal Legitimate Activity,0
623.68,1,3,2.04,0,Normal Legitimate Activity,0
2040.51,0,2,3.51,0,Normal Legitimate Activity,0
8666.99,0,2,2.22,0,Normal Legitimate Activity,0
578.42,0,3,14.39,0,Normal Legitimate Activity,0
462.66,0,2,6.27,0,Normal Legitimate Activity,0
1565.74,7,24,14.32,1,T0_19: Sender Explosion,1
2856.08,0,1,9.67,0,Normal Legitimate Activity,0
583.2,0,5,0.84,0,Normal Legitimate Activity,0
413.83,0,2,1.49,0,Normal Legitimate Activity,0
731.75,0,7,18.59,0,Normal Legitimate Activity,0
2743.23,0,1,9.41,0,Normal Legitimate Activity,0
558.59,0,5,0.95,0,Normal Legitimate Activity,0
411.07,0,1,18.2,0,Normal Legitimate Activity,0
600.39,0,2,1.88,0,Normal Legitimate Activity,0
224.76,0,1,11.38,0,Normal Legitimate Activity,0
388.35,0,2,23.25,0,Normal Legitimate Activity,0
1202.26,0,2,8.74,0,Normal Legitimate Activity,0
1344.98,0,1,1.09,0,Normal Legitimate Activity,0
856.45,0,1,14.95,0,Normal Legitimate Activity,0
2400.75,0,2,0.62,0,Normal Legitimate Activity,0
2595.08,0,4,4.57,0,Normal Legitimate Activity,0
7274.08,0,3,3.09,0,Normal Legitimate Activity,0
2085.25,0,1,12.36,0,Normal Legitimate Activity,0
1928.12,4,21,9.25,0,T0_29: Sudden Behaviour Change,1
944.36,0,3,1.01,0,Normal Legitimate Activity,0
388.79,0,0,4.91,0,Normal Legitimate Activity,0
2045.92,0,2,5.39,0,Normal Legitimate Activity,0
488.62,0,2,1.18,0,Normal Legitimate Activity,0
749.74,0,3,7.57,0,Normal Legitimate Activity,0
2988.63,0,1,1.44,0,Normal Legitimate Activity,0
2027.62,0,3,2.17,0,Normal Legitimate Activity,0
274.94,0,3,8.49,0,Normal Legitimate Activity,0
2069.09,0,0,0.79,0,Normal Legitimate Activity,0
1086.61,0,5,0.35,0,Normal Legitimate Activity,0
1255.52,0,2,5.49,0,Normal Legitimate Activity,0
4756.06,0,3,8.73,0,Normal Legitimate Activity,0
67.03,0,2,1.17,1,Normal Legitimate Activity,0
3634.93,0,1,0.43,0,Normal Legitimate Activity,0
2708.75,0,1,0.29,0,Normal Legitimate Activity,0
2807.35,0,1,3.58,0,Normal Legitimate Activity,0
2779.7,0,2,0.17,0,Normal Legitimate Activity,0
1572.5,0,2,5.92,0,Normal Legitimate Activity,0
960.3,0,0,14.53,0,Normal Legitimate Activity,0
967.34,0,5,3.41,0,Normal Legitimate Activity,0
5476.35,0,2,5.08,0,Normal Legitimate Activity,0
3047.09,0,2,1.61,0,Normal Legitimate Activity,0
455.29,0,2,1.5,0,Normal Legitimate Activity,0
1364.17,0,2,1.25,0,Normal Legitimate Activity,0
1816.6,0,3,12.72,0,Normal Legitimate Activity,0
3824.86,0,1,5.16,0,Normal Legitimate Activity,0
4616.44,0,0,3.65,0,Normal Legitimate Activity,0
1464.34,0,2,0.22,0,Normal Legitimate Activity,0
1503.64,1,3,0.13,0,Normal Legitimate Activity,0
777.4,0,1,2.59,0,Normal Legitimate Activity,0
1064.35,0,1,1.89,0,Normal Legitimate Activity,0
9052.26,0,3,5.4,0,Normal Legitimate Activity,0
2066.37,0,2,1.94,0,Normal Legitimate Activity,0
616.44,0,1,0.23,0,Normal Legitimate Activity,0
549.38,0,0,8.78,0,Normal Legitimate Activity,0
398.02,0,3,2.27,0,Normal Legitimate Activity,0
804.55,0,2,10.15,0,Normal Legitimate Activity,0
1867.31,0,5,11.32,0,Normal Legitimate Activity,0
835.51,0,4,1.26,0,Normal Legitimate Activity,0
5936.18,0,2,6.9,0,Normal Legitimate Activity,0
877.18,0,1,1.06,0,Normal Legitimate Activity,0
2561.34,0,1,2.27,0,Normal Legitimate Activity,0
685.88,1,4,2.63,0,Normal Legitimate Activity,0
2355.48,0,2,11.39,0,Normal Legitimate Activity,0
655.62,0,1,8.28,0,Normal Legitimate Activity,0
1335.31,0,0,8.26,0,Normal Legitimate Activity,0
878.68,1,1,10.62,0,Normal Legitimate Activity,0
1073.53,0,4,0.48,0,Normal Legitimate Activity,0
1593.02,0,2,9.13,0,Normal Legitimate Activity,0
762.51,0,3,3.43,0,Normal Legitimate Activity,0
2605.35,0,0,3.28,0,Normal Legitimate Activity,0
1233.9,0,2,3.84,0,Normal Legitimate Activity,0
1479.98,0,4,19.19,0,Normal Legitimate Activity,0
970.68,0,2,3.16,0,Normal Legitimate Activity,0
1665.04,0,2,1.11,0,Normal Legitimate Activity,0
2598.42,0,0,0.11,0,Normal Legitimate Activity,0
1083.32,0,0,4.71,0,Normal Legitimate Activity,0
968.42,0,1,2.59,0,Normal Legitimate Activity,0
3739.53,0,2,2.35,0,Normal Legitimate Activity,0
920.02,0,2,1.57,0,Normal Legitimate Activity,0
1201.95,0,1,0.33,0,Normal Legitimate Activity,0
2341.24,0,2,9.25,0,Normal Legitimate Activity,0
1234.0,0,0,4.52,0,Normal Legitimate Activity,0
1276.61,0,3,0.54,0,Normal Legitimate Activity,0
767.57,0,0,2.45,0,Normal Legitimate Activity,0
823.61,1,3,0.91,0,Normal Legitimate Activity,0
1628.35,7,24,46.7,1,T2_147: Relationship Reuse,1
965.88,0,0,3.16,0,Normal Legitimate Activity,0
2695.99,0,0,3.16,0,Normal Legitimate Activity,0
1868.45,0,2,1.4,0,Normal Legitimate Activity,0
836.47,1,3,5.51,0,Normal Legitimate Activity,0
2207.69,0,2,1.58,0,Normal Legitimate Activity,0
4899.36,0,6,8.98,0,Normal Legitimate Activity,0
862.62,1,4,12.83,0,Normal Legitimate Activity,0
156.67,0,3,4.77,0,Normal Legitimate Activity,0
4769.79,0,4,1.32,0,Normal Legitimate Activity,0
1889.29,0,2,16.31,0,Normal Legitimate Activity,0
3701.66,0,2,3.58,0,Normal Legitimate Activity,0
2360.46,0,4,1.32,0,Normal Legitimate Activity,0
222404.71,3,17,15.54,1,T0_14: One Large to Many,1
800.76,1,3,0.97,0,Normal Legitimate Activity,0
2299.25,0,2,1.52,0,Normal Legitimate Activity,0
3932.23,0,2,0.18,0,Normal Legitimate Activity,0
493.55,0,1,6.26,0,Normal Legitimate Activity,0
4666.64,1,5,14.0,0,Normal Legitimate Activity,0
1529.06,0,1,4.65,0,Normal Legitimate Activity,0
410.64,0,1,3.06,0,Normal Legitimate Activity,0
2465.17,0,2,9.43,0,Normal Legitimate Activity,0
949.9,0,3,0.59,0,Normal Legitimate Activity,0
228.83,0,2,7.72,0,Normal Legitimate Activity,0
7897.64,0,6,9.19,0,Normal Legitimate Activity,0
1824.34,0,5,1.27,0,Normal Legitimate Activity,0
2459.81,0,0,4.79,0,Normal Legitimate Activity,0
427.77,0,3,7.01,0,Normal Legitimate Activity,0
825.78,0,1,11.74,1,Normal Legitimate Activity,0
1043.6,1,1,0.02,0,Normal Legitimate Activity,0
1778.51,0,1,1.82,0,Normal Legitimate Activity,0
518.29,0,2,11.14,0,Normal Legitimate Activity,0
287.44,0,1,6.31,0,Normal Legitimate Activity,0
823.25,0,3,4.82,0,Normal Legitimate Activity,0
1631.54,0,2,10.99,0,Normal Legitimate Activity,0
982.83,0,2,11.48,0,Normal Legitimate Activity,0
2182.64,2,5,11.21,0,Normal Legitimate Activity,0
1474.35,0,3,5.76,0,Normal Legitimate Activity,0
1137.94,0,2,1.78,0,Normal Legitimate Activity,0
598.72,0,2,1.07,0,Normal Legitimate Activity,0
1835.79,0,0,7.63,0,Normal Legitimate Activity,0
865.0,0,2,0.66,0,Normal Legitimate Activity,0
752.21,0,1,17.55,0,Normal Legitimate Activity,0
10421.99,6,18,94.82,1,T0_50: Layered Movement,1
13395.56,2,18,31.04,0,T2_148: Closed Group Activity,1
5852.32,1,1,3.26,0,Normal Legitimate Activity,0
4527.4,6,23,16.21,1,T2_124: Network Exit Pattern,1
5792.7,0,2,3.72,0,Normal Legitimate Activity,0
315.14,0,2,1.11,0,Normal Legitimate Activity,0
21399.69,7,15,0.49,1,T0_76: Old Connection Reactivation,1
2069.11,0,0,4.59,0,Normal Legitimate Activity,0
391.43,0,0,3.92,0,Normal Legitimate Activity,0
1090.83,1,6,0.75,0,Normal Legitimate Activity,0
1861.14,0,0,9.2,0,Normal Legitimate Activity,0
3191.8,0,0,9.69,0,Normal Legitimate Activity,0
673.42,0,2,13.79,0,Normal Legitimate Activity,0
419.05,0,1,0.03,0,Normal Legitimate Activity,0
432915.01,24,82,65.12,1,T0_15: Dormant Account Burst,1
201.41,1,2,0.21,0,Normal Legitimate Activity,0
5565.76,0,1,0.67,0,Normal Legitimate Activity,0
1032.88,0,3,5.47,0,Normal Legitimate Activity,0
1071.38,0,3,0.67,0,Normal Legitimate Activity,0
2537.34,0,1,0.77,0,Normal Legitimate Activity,0
552.79,0,0,0.07,0,Normal Legitimate Activity,0
764.19,0,2,3.37,0,Normal Legitimate Activity,0
659.13,0,2,10.41,0,Normal Legitimate Activity,0
517.93,0,4,5.98,0,Normal Legitimate Activity,0
1438.08,0,0,5.49,0,Normal Legitimate Activity,0
1298.38,0,2,3.81,0,Normal Legitimate Activity,0
1632.58,0,1,5.34,0,Normal Legitimate Activity,0
1127.86,0,1,0.09,0,Normal Legitimate Activity,0
419.35,0,2,2.19,0,Normal Legitimate Activity,0
931.31,0,2,22.45,0,Normal Legitimate Activity,0
673.57,0,3,3.48,0,Normal Legitimate Activity,0
305.69,0,1,7.86,0,Normal Legitimate Activity,0
3656.11,0,2,0.36,0,Normal Legitimate Activity,0
706.21,0,1,0.77,0,Normal Legitimate Activity,0
634.31,0,2,1.22,0,Normal Legitimate Activity,0
660.11,0,5,4.77,0,Normal Legitimate Activity,0
802.35,0,3,11.46,1,Normal Legitimate Activity,0
1424.94,1,3,0.22,0,Normal Legitimate Activity,0
351.03,0,1,1.83,0,Normal Legitimate Activity,0
652.69,0,3,7.82,0,Normal Legitimate Activity,0
1137.96,0,2,3.37,0,Normal Legitimate Activity,0
216.78,0,5,0.74,0,Normal Legitimate Activity,0
5466.13,0,3,3.09,0,Normal Legitimate Activity,0
1714.48,0,2,2.51,0,Normal Legitimate Activity,0
385.44,0,1,7.49,0,Normal Legitimate Activity,0
282.36,0,0,8.95,0,Normal Legitimate Activity,0
1008.56,0,2,2.11,0,Normal Legitimate Activity,0
2944.3,0,2,2.17,0,Normal Legitimate Activity,0
506.99,0,4,5.24,0,Normal Legitimate Activity,0
540.1,0,3,3.11,0,Normal Legitimate Activity,0
338.34,0,5,0.85,0,Normal Legitimate Activity,0
674.6,0,2,8.66,0,Normal Legitimate Activity,0
283.13,0,1,0.63,0,Normal Legitimate Activity,0
751.74,0,0,1.63,0,Normal Legitimate Activity,0
4369.94,1,3,0.29,0,Normal Legitimate Activity,0
1046.8,0,3,1.8,0,Normal Legitimate Activity,0
2443.25,0,2,6.84,0,Normal Legitimate Activity,0
924.93,0,1,2.22,0,Normal Legitimate Activity,0
2047.7,0,1,6.67,0,Normal Legitimate Activity,0
937.37,0,1,0.89,0,Normal Legitimate Activity,0
2316.41,0,3,6.03,0,Normal Legitimate Activity,0
3469.75,0,1,7.23,0,Normal Legitimate Activity,0
731.93,0,3,12.02,0,Normal Legitimate Activity,0
597.58,1,8,9.3,0,Normal Legitimate Activity,0
959.17,0,1,4.84,0,Normal Legitimate Activity,0
443.37,0,2,4.02,0,Normal Legitimate Activity,0
774.79,0,1,2.76,0,Normal Legitimate Activity,0
1100.21,0,2,1.86,0,Normal Legitimate Activity,0
3853.36,0,0,2.36,0,Normal Legitimate Activity,0
704.55,0,2,0.74,1,Normal Legitimate Activity,0
3953.87,0,4,2.7,0,Normal Legitimate Activity,0
531.51,0,0,10.8,0,Normal Legitimate Activity,0
1811.07,0,1,3.01,0,Normal Legitimate Activity,0
887.54,0,6,3.43,0,Normal Legitimate Activity,0
1217.49,0,0,2.39,0,Normal Legitimate Activity,0
403.48,0,1,4.66,0,Normal Legitimate Activity,0
1112.33,0,4,5.23,0,Normal Legitimate Activity,0
349.93,0,2,8.41,0,Normal Legitimate Activity,0
1147.66,0,6,1.74,0,Normal Legitimate Activity,0
2893.3,0,1,0.38,0,Normal Legitimate Activity,0
688.39,0,1,1.01,0,Normal Legitimate Activity,0
10557.57,0,4,4.58,0,Normal Legitimate Activity,0
2649.6,0,1,3.3,0,Normal Legitimate Activity,0
1375.98,0,0,6.62,0,Normal Legitimate Activity,0
410.4,0,3,0.74,0,Normal Legitimate Activity,0
1503.0,0,2,3.2,0,Normal Legitimate Activity,0
1851.89,0,3,7.22,0,Normal Legitimate Activity,0
2390.98,0,2,0.31,0,Normal Legitimate Activity,0
2171.44,0,4,8.07,0,Normal Legitimate Activity,0
151475.36,3,16,18.08,0,T0_100: High-Value First Interaction,1
7688.0,0,0,3.01,0,Normal Legitimate Activity,0
634755.19,6,27,14.45,0,T0_109: Transaction Amount Repetition,1
5329.23,2,6,3028.54,1,T0_36: Geographic Anomaly,1
708.23,0,1,0.04,0,Normal Legitimate Activity,0
1501.74,1,4,2.79,0,Normal Legitimate Activity,0
447.87,0,3,1.1,0,Normal Legitimate Activity,0
3115.18,0,0,7.11,0,Normal Legitimate Activity,0
3657.6,0,3,0.67,1,Normal Legitimate Activity,0
923.58,0,4,1.22,0,Normal Legitimate Activity,0
1883.08,0,1,0.6,0,Normal Legitimate Activity,0
6643.14,0,1,13.4,0,Normal Legitimate Activity,0
1263.6,0,2,0.66,0,Normal Legitimate Activity,0
1400.96,0,1,0.48,0,Normal Legitimate Activity,0
1051.45,0,3,4.49,0,Normal Legitimate Activity,0
3370.73,0,2,4.16,0,Normal Legitimate Activity,0
222.91,0,2,8.7,0,Normal Legitimate Activity,0
402.67,0,2,30.67,0,Normal Legitimate Activity,0
3404.39,0,3,0.65,0,Normal Legitimate Activity,0
17685.87,4,10,85.04,1,T0_79: Flow Direction Change,1
456.92,5,22,100.67,0,T2_120: Receiver Rotation,1
1484.78,0,4,10.85,0,Normal Legitimate Activity,0
1651.17,0,1,2.21,0,Normal Legitimate Activity,0
464.81,0,2,6.78,0,Normal Legitimate Activity,0
699.89,0,1,11.09,0,Normal Legitimate Activity,0
724.97,1,2,4.75,0,Normal Legitimate Activity,0
2806.47,0,3,6.8,0,Normal Legitimate Activity,0
6181.38,0,2,7.68,0,Normal Legitimate Activity,0
358.42,0,3,9.8,0,Normal Legitimate Activity,0
14394.56,5,21,111.49,1,T0_43: Beneficiary Role Change,1
1809.97,0,0,4.69,0,Normal Legitimate Activity,0
1138.44,0,3,0.95,0,Normal Legitimate Activity,0
2342.01,0,5,0.16,0,Normal Legitimate Activity,0
1705.14,0,1,1.15,0,Normal Legitimate Activity,0
4392.09,0,1,0.76,0,Normal Legitimate Activity,0
2285.14,0,1,7.75,0,Normal Legitimate Activity,0
1149.12,0,0,2.6,0,Normal Legitimate Activity,0
896.94,0,3,0.74,0,Normal Legitimate Activity,0
1111.13,0,1,4.91,0,Normal Legitimate Activity,0
3572.5,0,3,0.82,0,Normal Legitimate Activity,0
2523.02,5,21,14.29,1,T0_37: Device Association,1
2732.78,0,2,2.32,0,Normal Legitimate Activity,0
1153.33,0,3,0.48,0,Normal Legitimate Activity,0
1884.79,0,3,7.88,0,Normal Legitimate Activity,0
4591.28,0,4,2.31,0,Normal Legitimate Activity,0
2260.48,0,1,1.35,0,Normal Legitimate Activity,0
1156.07,0,1,1.02,0,Normal Legitimate Activity,0
9897.27,6,16,1.34,1,T0_107: Multiple Sources to Multiple Destinations,1
1219.36,0,1,9.38,0,Normal Legitimate Activity,0
3947.15,0,1,11.28,0,Normal Legitimate Activity,0
770.08,0,1,8.91,0,Normal Legitimate Activity,0
3250.38,0,2,21.24,0,Normal Legitimate Activity,0
458.29,0,1,5.33,0,Normal Legitimate Activity,0
1214.04,0,2,8.09,0,Normal Legitimate Activity,0
322.74,0,2,1.65,0,Normal Legitimate Activity,0
1601.35,0,4,11.65,0,Normal Legitimate Activity,0
590.74,0,3,2.69,0,Normal Legitimate Activity,0
2786.34,0,2,7.5,0,Normal Legitimate Activity,0
978.13,1,3,6.9,0,Normal Legitimate Activity,0
2713.13,0,0,1.79,0,Normal Legitimate Activity,0
2366.71,0,1,6.92,0,Normal Legitimate Activity,0
2337.03,0,2,8.32,0,Normal Legitimate Activity,0
1221.28,0,1,5.48,0,Normal Legitimate Activity,0
2519.29,0,1,2.07,0,Normal Legitimate Activity,0
4914.01,0,0,3.27,0,Normal Legitimate Activity,0
1636.89,0,3,4.75,0,Normal Legitimate Activity,0
1196.04,0,2,8.77,0,Normal Legitimate Activity,0
2487.29,0,1,5.63,0,Normal Legitimate Activity,0
1432.38,1,5,15.66,0,Normal Legitimate Activity,0
2012.88,0,3,21.07,0,Normal Legitimate Activity,0
1018.52,0,1,2.07,0,Normal Legitimate Activity,0
457.48,0,1,0.11,0,Normal Legitimate Activity,0
2057.04,0,2,1.12,0,Normal Legitimate Activity,0
1500.07,0,1,0.07,0,Normal Legitimate Activity,0
1686.0,0,0,2.61,0,Normal Legitimate Activity,0
1197.02,0,2,4.18,0,Normal Legitimate Activity,0
1709.32,0,3,17.31,0,Normal Legitimate Activity,0
1483.06,1,1,2.34,0,Normal Legitimate Activity,0
1017.92,0,0,3.93,0,Normal Legitimate Activity,0
475.04,0,4,3.63,0,Normal Legitimate Activity,0
3491.92,0,1,4.5,0,Normal Legitimate Activity,0
507.35,0,3,5.24,0,Normal Legitimate Activity,0
2690.82,0,2,5.03,0,Normal Legitimate Activity,0
215.95,0,3,2.33,0,Normal Legitimate Activity,0
972.83,0,2,1.57,0,Normal Legitimate Activity,0
2338.42,0,1,3.79,0,Normal Legitimate Activity,0
3936.92,0,3,31.46,0,Normal Legitimate Activity,0
8866.92,0,0,9.27,0,Normal Legitimate Activity,0
118.3,0,3,1.38,0,Normal Legitimate Activity,0
668.85,0,4,0.74,0,Normal Legitimate Activity,0
457.61,0,3,6.47,0,Normal Legitimate Activity,0
5173.32,0,2,1.16,0,Normal Legitimate Activity,0
916.41,0,1,0.31,0,Normal Legitimate Activity,0
5565.73,1,1,12.13,0,Normal Legitimate Activity,0
643.23,0,0,3.45,0,Normal Legitimate Activity,0
458.95,0,2,6.14,0,Normal Legitimate Activity,0
2612.18,2,21,1.56,1,T0_83: Recipient Diversity Drop,1
1570.23,0,2,7.02,0,Normal Legitimate Activity,0
758.5,0,2,0.66,0,Normal Legitimate Activity,0
2084.8,0,0,2.94,0,Normal Legitimate Activity,0
4405.35,0,1,11.52,0,Normal Legitimate Activity,0
1119.76,0,2,0.03,0,Normal Legitimate Activity,0
1443.31,0,2,2.6,0,Normal Legitimate Activity,0
1122.1,0,2,2.13,0,Normal Legitimate Activity,0
1389.45,0,2,3.98,0,Normal Legitimate Activity,0
1019.62,0,2,1.18,0,Normal Legitimate Activity,0
1518.18,0,4,0.97,0,Normal Legitimate Activity,0
1047.58,0,3,1.9,0,Normal Legitimate Activity,0
1586.87,0,1,5.51,0,Normal Legitimate Activity,0
3762.92,0,2,5.98,0,Normal Legitimate Activity,0
1098.15,0,2,3.32,0,Normal Legitimate Activity,0
9627.75,0,2,1.83,0,Normal Legitimate Activity,0
279.99,0,1,1.29,0,Normal Legitimate Activity,0
739.16,1,2,6.53,0,Normal Legitimate Activity,0
670.28,0,2,12.61,0,Normal Legitimate Activity,0
952.91,0,3,5.89,0,Normal Legitimate Activity,0
2159.16,0,1,1.36,0,Normal Legitimate Activity,0
634.01,0,2,7.0,0,Normal Legitimate Activity,0
888.2,0,1,0.6,0,Normal Legitimate Activity,0
1212.06,1,3,16.06,0,Normal Legitimate Activity,0
99000.0,5,13,41.34,1,T0_68: Alternating Accounts,1
8890.49,0,1,1.81,0,Normal Legitimate Activity,0
1063.55,0,1,7.75,0,Normal Legitimate Activity,0
1072.79,1,2,2.41,0,Normal Legitimate Activity,0
935.92,0,2,3.47,0,Normal Legitimate Activity,0
3140.66,0,2,7.74,0,Normal Legitimate Activity,0
1427.33,0,1,8.89,0,Normal Legitimate Activity,0
370.15,0,5,0.76,0,Normal Legitimate Activity,0
517.98,0,3,10.01,0,Normal Legitimate Activity,0
1619.11,0,4,12.65,1,Normal Legitimate Activity,0
1439.05,1,2,7.81,0,Normal Legitimate Activity,0
1394.1,0,2,2.94,0,Normal Legitimate Activity,0
10585.8,15,70,130.54,0,T0_27: Time Burst,1
7765.96,1,5,17.26,0,Normal Legitimate Activity,0
900.79,0,2,0.91,0,Normal Legitimate Activity,0
1381.81,0,3,9.79,0,Normal Legitimate Activity,0
9799.13,0,3,0.11,0,Normal Legitimate Activity,0
690.15,0,2,0.19,0,Normal Legitimate Activity,0
647.87,0,1,4.45,1,Normal Legitimate Activity,0
1966.07,0,2,0.87,0,Normal Legitimate Activity,0
3978.24,0,3,3.86,0,Normal Legitimate Activity,0
1829.26,0,3,0.64,0,Normal Legitimate Activity,0
836.91,0,0,14.93,0,Normal Legitimate Activity,0
2087.68,0,1,7.53,0,Normal Legitimate Activity,0
1633.8,0,5,1.48,0,Normal Legitimate Activity,0
941.25,0,1,0.05,0,Normal Legitimate Activity,0
2297.21,0,2,2.2,0,Normal Legitimate Activity,0
883.41,0,1,15.01,0,Normal Legitimate Activity,0
19048.18,2,21,0.2,0,T0_3: Fan-Out,1
2996.13,0,1,0.01,0,Normal Legitimate Activity,0
1718.19,1,2,8.73,0,Normal Legitimate Activity,0
492.37,0,1,3.65,0,Normal Legitimate Activity,0
1106.32,0,0,3.81,0,Normal Legitimate Activity,0
1294.59,0,1,4.54,0,Normal Legitimate Activity,0
515.8,0,1,2.39,0,Normal Legitimate Activity,0
1079.35,0,3,10.13,0,Normal Legitimate Activity,0
874.0,1,5,7.4,0,Normal Legitimate Activity,0
2388.51,1,3,2.86,0,Normal Legitimate Activity,0
484.16,0,1,5.23,0,Normal Legitimate Activity,0
2824.21,0,3,5.96,0,Normal Legitimate Activity,0
1526.67,0,0,0.95,0,Normal Legitimate Activity,0
20549.98,0,1,1.85,0,Normal Legitimate Activity,0
1001.49,0,2,6.13,0,Normal Legitimate Activity,0
1041.3,0,2,3.71,0,Normal Legitimate Activity,0
4511.56,0,2,3.91,0,Normal Legitimate Activity,0
3332.62,0,0,7.88,0,Normal Legitimate Activity,0
1095.91,0,1,1.76,0,Normal Legitimate Activity,0
47514.73,2,24,1499.33,1,T2_139: One Large Input to Small Outputs,1
359.57,0,0,1.73,0,Normal Legitimate Activity,0
9000.23,2,12,47.29,0,T2_134: Periodic Transfer,1
1086.89,0,1,3.56,1,Normal Legitimate Activity,0
2020.53,0,3,0.4,0,Normal Legitimate Activity,0
2265.02,0,1,1.85,0,Normal Legitimate Activity,0
14446.67,0,2,20.0,0,Normal Legitimate Activity,0
1827.3,0,2,12.5,1,Normal Legitimate Activity,0
430.86,0,0,0.01,0,Normal Legitimate Activity,0
1545.68,0,1,1.9,0,Normal Legitimate Activity,0
580.04,0,3,12.43,0,Normal Legitimate Activity,0
265.34,0,3,12.3,0,Normal Legitimate Activity,0
8797.39,0,2,0.47,0,Normal Legitimate Activity,0
1604.08,0,2,2.66,0,Normal Legitimate Activity,0
1691.48,0,0,2.68,0,Normal Legitimate Activity,0
1796.8,0,1,0.08,0,Normal Legitimate Activity,0
10953.21,0,2,4.56,0,Normal Legitimate Activity,0
305.71,1,3,0.06,0,Normal Legitimate Activity,0
1607.22,0,0,0.44,0,Normal Legitimate Activity,0
1076.41,0,2,21.53,0,Normal Legitimate Activity,0
1575.58,0,3,2.91,0,Normal Legitimate Activity,0
457.92,0,1,4.5,0,Normal Legitimate Activity,0
1717.32,0,2,7.81,0,Normal Legitimate Activity,0
3260.27,0,0,6.14,0,Normal Legitimate Activity,0
491.54,0,1,10.21,0,Normal Legitimate Activity,0
1290.68,0,2,0.63,0,Normal Legitimate Activity,0
413.81,0,0,1.03,0,Normal Legitimate Activity,0
632.2,1,3,3.56,0,Normal Legitimate Activity,0
364.25,0,2,1.24,0,Normal Legitimate Activity,0
7934.24,0,0,12.73,0,Normal Legitimate Activity,0
1833.9,0,1,2.45,0,Normal Legitimate Activity,0
334.55,0,2,2.03,0,Normal Legitimate Activity,0
1965.04,0,0,1.01,0,Normal Legitimate Activity,0
2553.62,0,3,4.89,0,Normal Legitimate Activity,0
1978.37,0,2,0.5,0,Normal Legitimate Activity,0
300.12,0,1,0.52,0,Normal Legitimate Activity,0
1549.61,0,3,2.91,0,Normal Legitimate Activity,0
86.7,0,1,11.66,0,Normal Legitimate Activity,0
1996.31,1,1,9.22,0,Normal Legitimate Activity,0
1608.63,0,2,3.17,0,Normal Legitimate Activity,0
777.39,0,2,0.31,0,Normal Legitimate Activity,0
11783.1,5,19,34.74,1,T0_55: Sender Concentration Shift,1
1218.15,0,0,2.96,0,Normal Legitimate Activity,0
946.12,0,2,2.53,0,Normal Legitimate Activity,0
1813.53,0,5,4.01,1,Normal Legitimate Activity,0
336.09,0,0,0.76,0,Normal Legitimate Activity,0
525.44,0,0,5.83,0,Normal Legitimate Activity,0
1063.74,0,2,1.09,0,Normal Legitimate Activity,0
479.67,0,6,2.96,0,Normal Legitimate Activity,0
179.18,0,3,1.01,0,Normal Legitimate Activity,0
710.09,0,3,4.66,0,Normal Legitimate Activity,0
1311.08,0,3,8.1,0,Normal Legitimate Activity,0
667.13,0,5,13.95,0,Normal Legitimate Activity,0
4070.25,7,26,22.59,0,T2_133: Beneficiary Reappearance,1
2490.78,0,2,7.47,0,Normal Legitimate Activity,0
1294.02,1,3,8.51,0,Normal Legitimate Activity,0
515.49,0,3,4.45,0,Normal Legitimate Activity,0
772.52,0,1,2.72,0,Normal Legitimate Activity,0
935.26,0,1,1.77,0,Normal Legitimate Activity,0
2866.36,0,1,1.02,0,Normal Legitimate Activity,0
2306.22,0,1,0.91,0,Normal Legitimate Activity,0
675.96,0,4,9.98,0,Normal Legitimate Activity,0
958.31,0,0,1.05,0,Normal Legitimate Activity,0
